Nome da empresa,Endereço,Telefone,Proprietário,1. Nome da embarcaçao,2.1. Linha de atuaçao,2.2. Escalas,3. Porto de atracaçao - Origem,Linha Origem,UF Porto de atracação - Origem,4. Porto de atracaçao - Destino,Linha Destino,UF Porto de atracação - Destino,5. Número de Inscriçao,6. Ano de construçao,7. Tipo de embarcaçao,8. Material do casco,9. Comprimento,10. Boca,11. Calado,12. Pontal,13. Potência do motor,14. Velocidade,15. Número de propulsores,16. TPB,17. Deslocamento leve,18. Número de geradores,19.1 Número de Passageiros,19.2 Capacidade de Carga (t),19.3 Número de Tripulantes,19.4 Número de Redes,19.5 Número de Poltronas,19.6 Número de Camarotes,19.7 Número de Coletes,19.8 Número de Boias,19.9 Número de Bares,19.10 Número de Cozinhas,19.11 Número de Porões,19.12 Número de Escadas de Acesso Interno,19.13 Número de Portas de Acesso Lateral,19.14 Número de Conveses,19.15 Número de Funcionários de Limpeza,19.16 Número de Banheiros,19.17 Número de Vasos Sanitários,20.1 Qual é a periodicidade da manutenção da embarcação,20.1 Caso Outra,20.2 Qual o ano da última reforma ?,21.1 O recurso utilizado para fabricação/aquisição da embarcação foi:,21.1 Caso Outra,22.1 Tempo de duração da viagem entre (Origem - Destino),22.2 Tempo de duração da viagem entre (Destino - Origem),23.1 Custo Rede,23.2 Custo Poltrona,23.3 Custo Camarote,24.1 Consumo de Combustível (L) (Origem - Destino),24.2 Consumo de Combustível (L) (Destino - Origem),26. Quantas viagens essa embarcação faz por mês no sentido origem/destino,27. E quantas viagens essa embarcação faz por mês no sentido destino/origem: ,28. Há coletores para coleta seletiva de lixo?             ,29.Há pontos de recepção de resíduos no trajeto?  ,"29. Se sim, Onde ?",30. Há destinação de resíduos recicláveis?  ,31. Há destinação seletiva do óleo de cozinha?         ,32. Qual a destinação do óleo de cozinha? ,33. A embarcação possui tanque de armazenamento de efluentes?,"33. Se sim, Qual a Capacidade",34. A empresa é autorizada a prestar o serviço de transporte fluvial de Passageiros e Cargas?,"35. (SE COD 1, 2 OU 3 Na P34) Quais os órgão?",35. Caso Outros,36. . (SE COD 4 Na P34) Quais as dificuldades que o/a sr/a encontra para obter a autorização para prestação de serviço de transporte fluvial?,37. Como são atadas as redes dos passageiros na embarcação?,"38. A embarcação possui Certificado de Livre Prática em vigor? (CLP - Autorização a ser emitida pelo órgão de vigilância sanitária federal competente – ANVISA, para uma embarcação operar embarque e desembarque de viajantes, cargas ou suprimentos).",39.1 Número de Banheiros Masculinos,39.1 Número de Banheiros Femininos,39.1 Número de Banheiros Necessidades Especiais,40.1 As Pias possuem Papel toalha ?,40.2 As Pias possuem Papel Sabonete Líquido ?,QAE_01_01 Existe acesso à embarcação com largura mínima de 1 m e balaustrada de proteção?,QAE_01_02 Existem corrimãos laterais instalados na balaustrada do dispositivo de acesso com alturas de 920 e 700mm?,QAE_01_03 Existe dispositivo de acesso com piso regular e antiderrapante?,QAE_01_04 Existe dispositivo de acesso sinalizado com piso de alerta?,"QAE_01_05 Existem áreas de manobra para pessoa em cadeira de rodas entre o local de acesso e a área reservada para passageiros com deficiência ou mobilidade reduzida e áreas de uso público ou coletivo, incluindo sanitários?",QAE_01_06 Existem áreas de manobra em conformidade com os padrões normativos?,QAE_01_07 Existem áreas de circulação com largura em conformidade com o padrão normativo?,QAE_01_08 Existem camarotes acessíveis no convés destinado ao transporte de passageiros com deficiência ou mobilidade reduzida?,QAE_01_09 Existe sinalização ao acesso do camarote em conformidade com os requisitos normativo?.,QAE_01_10 Existe nível de iluminação adequado e dentro dos limites normativos?,QAE_02_01 Existe acesso ao convés de passageiros sem o uso de degrau?,QAE_02_02 Existe vão livre no acesso ao convés de passageiros maior ou igual a 800mm?,QAE_03_01 Existe disponibilidade de cadeira de rodas manual a bordo?,QAE_03_02 As dimensões e características da cadeira de rodas está em conformidade?,QAE_04_01 Existem quatro assentos preferenciais destinados às pessoas com deficiência ou com mobilidade reduzida?,QAE_04_02 Existe cromo diferenciação nos assentos preferenciais?,QAE_04_03 Existe sinalização indicativa nos assentos preferenciais?,QAE_04_04 Existe sinalização indicativa em bom estado de conservação?,QAE_04_05 Existe localização de assentos preferenciais nas fileiras de corredor e próximo aos acessos de embarque e desembarque?,QAE_04_06 Existem apoios de braços retráteis?,QAE_05_01 Existem assentos preferenciais para pessoas obesas?,QAE_05_02 A largura dos assentos preferenciais para pessoas obesas é igual à largura de dois assentos do tipo utilizado na embarcação?,"QAE_05_03 Existe um espaço livre frontal, de no mínimo 600 mm, nos assentos destinados a pessoas obesas?",QAE_05_04 Existem assentos destinados a pessoas obesas que suportem uma carga de 250kg?,QAE_06_01 Existem duas áreas reservadas e identificadas para passageiros em cadeiras de rodas (módulo de referência)?,"QAE_06_02 As dimensões dos módulos de referência, estão em conformidade com os limites estabelecidos?",QAE_06_03 Sinalização dos Módulos de referência em conformidade com os padrões estabelecidos.,QAE_06_04 Existe sistema de travamento das cadeiras de rodas eficiente?,QAE_06_05 Existe sistema de travamento fixo para cadeira de rodas no sentido longitudinal da embarcação?,QAE_06_06 O sistema de travamento está em estado satisfatório?,QAE_06_07 Existe indicação sobre utilização do sistema de travamento?,"QAE_07_01 Os obstáculos como pilares, balaustradas e apoios de mão ou qualquer outro com altura superior a 5mm receberam tratamento cromo diferenciado?","QAE_08_01 Existem elementos suspensos entre 600 e 2.100mm de altura do piso do convés que se projetem sobre as áreas de circulação, sem sinalização tátil de alerta no piso do convés (piso tátil de alerta)?",QAE_08_02 Existe piso tátil de alerta apresenta cor contrastante com o piso adjacente?,QAE_08_03 Existe sinalização em conformidade com os requisitos aplicáveis?,QAE_09_01 Existe pelo menos um boxe sanitário acessível localizado no convés destinado ao transporte de passageiros com deficiência ou mobilidade reduzida?,QAE_09_02 As dimensões estão em conformidade com os limites estabelecidos?,QAE_09_03 Existe área de transferência com dimensões em conformidade com os limites estabelecidos?,QAE_09_04 Existe área de manobra em conformidade com os requisitos aplicáveis e com dimensões em conformidade com os limites estabelecidos?,QAE_09_05 A Porta abre para fora do boxe?,QAE_09_06 O vão livre da porta está em conformidade com o limite estabelecido?,QAE_10_01 A sinalização do sanitário está em conformidade com os requisitos estabelecidos?,QAE_10_02 Existe posicionamento e funcionamento de dispositivo de sinalização de emergência?,QAE_11_01 As barras de apoio estão fixadas adequadamente e com resistência dentro dos limites estabelecidos?,QAE_11_02 Existem barras de apoio e transferência em boxes para vasos sanitários estão em conformidade com os padrões estabelecidos?,QAE_11_03 As dimensões e posicionamento das barras de apoio e transferência em boxes para vasos sanitários estão em conformidade com os padrões estabelecidos?,QAE_11_04 A altura e características de instalação dos vasos sanitários estão em conformidade com os padrões estabelecidos?,QAE_11_05 O posicionamento da descarga do vaso sanitário está em conformidade com o padrão estabelecido?,QAE_11_06 A localização dos acessórios dos banheiros não interfere com as áreas de manobra e transferência nem com a utilização das barras de apoio?,QAE_11_07 Existe puxador horizontal na porta de acesso ao boxe sanitário acessível?,QAE_11_08 Existe pelo menos um boxe para chuveiro acessível?,QAE_12_01 Existe dispositivo para transposição de portas no convés destinado ao transporte de passageiros com deficiência ou mobilidade reduzida.,QAE_12_02 Portas e seus acessos com dimensões em conformidade com os requisitos estabelecidos.,QAE_12_03 Inclinação do dispositivo de transposição de soleira dentro dos limites estabelecidos. (ver nota),Área de Navegação,Tipo de navegação
NÃO TEM/NÃO INFORMADO/INFORMAL,"AV. INDEPENDÊNICA, 31 - CHAVES",984005523,NÃO INFORMADO,REI DAVI,MACAPÁ - CHAVES,MACAPÁ - CHAVES,RAMPA SANTA INÊS,MACAPÁ,AP,TRAPICHE MUNICIPAL DE CHAVES,CHAVES,PA,Não tem/Não informado,2000,PASSAGEIRO/CARGA GERAL,MADEIRA,18.50,5.40,1.30,1.60,190,12,2,52,10,1,100,40,6,90,0,2,100,6,1,1,2,1,1,2,1,3,3,ANUAL,,2016,FINANCIADO E JÁ QUITADO,,7,7,60.00,0.00,150.00,8,8,8,8,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,"Sim, de Passageiros e Cargas",Antaq,,,"Cabides individuais, tipo escápula",NÃO,2,1,0,NÃO,SIM,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAPÁ,INTERESTADUAL
NÃO TEM/NÃO INFORMADO/INFORMAL,"AV. BERNARDO SAYÃO, 1378",992422038,ASSIS DOS SANTOS SILVA,REI DAVI DO ACARÁ,BELÉM - ACARÁ NOVO,BELÉM - ACARÁ NOVO,CONCEIÇÃO,BELÉM,PA,TRAPICHE MUNICIPAL DO ACARÁ,ACARÁ NOVO,PA,Não tem/Não informado,Não informado,PASSAGEIRO,MADEIRA,10.00,2.50,0.80,1.00,350,12,1,15,5,0,10,0,2,0,10,0,10,0,0,0,0,0,0,1,0,0,0,EVENTUAL,,2016,PRÓPRIO,,2.5,2.5,0.00,15.00,0.00,12,12,38,38,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,Sim apenas de passageiros,Marinha,,,Não possui espaço para redes/poltrona,NÃO,0,0,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
NÃO TEM/INFORMAL,NÃO INFORMADO/NÃO TEM,Não tem/Não informado,NÃO INFORMADO,REI DAVI II,JURUTI - ÓBIDOS,JURUTI - ÓBIDOS,PORTO DE JURUTI,JURUTI,PA,CDP - ÓBIDOS,ÓBIDOS,PA,Não tem/Não informado,2003,PASSAGEIRO/CARGA GERAL,MADEIRA,18.00,5.00,1.20,2.00,160,11,1,15,4,1,38,15,2,38,0,2,50,3,0,1,1,0,2,1,1,2,2,EVENTUAL,,2012,PRÓPRIO,,6,6,30.00,0.00,120.00,60,60,8,8,SIM,NÃO,,NÃO,NÃO,-,NÃO,,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,NÃO,1,1,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,,,,,BAIXO AMAZONAS,ESTADUAL
T. VALE ANDRÉ NAVEGAÇÃO EPP,"AV. BERBARDO SAYÃO, 3274",32722110,ROSINLADO PANTOJA,REI SALOMÃO,BELÉM - PORTEL,BELÉM - MELGAÇO - PORTEL,PORTO PANTOJA,BELÉM,PA,ESTAÇÃO HIDROVIÁRIA GOVERNADOR ALMIR GABRIEL,PORTEL,PA,022010234-1,2016,PASSAGEIRO/CARGA GERAL,AÇO NAVAL,42.00,8.80,2.12,2.50,550,16,2,550,100,2,439,460,10,423,0,8,450,8,1,1,3,2,4,3,4,11,11,SEMESTRAL,,2017,PRÓPRIO,,15,15,90.00,0.00,290.00,3000,3000,8,8,SIM,NÃO,,NÃO,NÃO,-,NÃO,,"Sim, de Passageiros e Cargas",ARCON,,,Varão metálico,NÃO,5,5,1,SIM,SIM,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
NEWTON W. SALOMÃO - ME,"RUA QUINTINO JUSTO DE ALMEIDA, 207",Não tem/Não informado,NEWTON WANDERLEY SALOMÃO,REI SALOMÃO,MACAPÁ - AFUÁ,MACAPÁ - AFUÁ,RAMPA SANTA INÊS,MACAPÁ,AP,TRAPICHE MUNICIPAL DE AFUÁ,AFUÁ,PA,022008780-6,2015,PASSAGEIRO/CARGA GERAL,AÇO NAVAL,42.00,8.80,2.40,2.60,250,17,1,400,75,1,439,350,6,435,0,4,450,16,1,1,6,1,1,3,1,14,14,EVENTUAL,,2015,PRÓPRIO,,4,4,20.00,0.00,40.00,900,900,12,12,SIM,NÃO,,SIM,NÃO,-,NÃO,,Sim apenas de passageiros,Marinha,,,Varão metálico,NÃO,7,6,1,SIM,SIM,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,AMAPÁ,INTERESTADUAL
NÃO TEM/NÃO INFORMADO/INFORMAL,"AV. CANAL DA JANDIÁ, SN",991493240,JOSÉ DA SILVA FERREIRA,RENASCER,MACAPÁ - BAILIQUE,MACAPÁ - BAILIQUE,PORTO CANAL DO JANDIÁ,MACAPÁ,AP,TRAPICHE MUNICIPAL DE BAILIQUE,BAILIQUE,AP,022005546-7,2001,PASSAGEIRO/CARGA GERAL,MADEIRA,22.00,5.80,1.80,2.20,270,10,1,40,10,2,57,35,4,57,0,4,90,3,1,1,3,2,2,2,2,2,2,ANUAL,,2015,PRÓPRIO,,12,12,60.00,0.00,140.00,250,250,4,4,SIM,NÃO,,SIM,NÃO,-,SIM,100,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,NÃO,1,1,0,SIM,SIM,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAPÁ,ESTADUAL
RENASCER,"AV. BERNARDO SAYÃO, 3862",992575786,WALTER MARCEDO,RENASCER,BELÉM - BREVES,BELÉM - SÃO SEBASTIÃO DA BOA VISTA - BREVES,SÃO FRANCISCO,BELÉM,PA,TERMINAL HIDROVIÁRIO DE BREVES,BREVES,PA,Não tem/Não informado,2014,OUTRO,MADEIRA,23.00,5.00,2.20,3.00,114,12,1,80,10,1,15,70,4,15,0,1,4,2,0,1,1,1,8,1,1,1,1,ANUAL,,2015,PRÓPRIO,,18,18,80.00,0.00,0.00,200,200,8,8,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,"Sim, apenas de Carga",Marinha,,,Varão metálico,SIM,1,0,0,SIM,SIM,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
ALVIM DE CASTRO SANTOS,NÃO INFORMADO/NÃO TEM,991677637,ALVIM DE CASTRO SANTOS,REY BENEDITO,MACAPÁ - BAILIQUE,MACAPÁ - BAILIQUE,PORTO CANAL DO JANDIÁ,MACAPÁ,AP,TRAPICHE MUNICIPAL DE BAILIQUE,BAILIQUE,AP,022006057-6,2002,PASSAGEIRO/CARGA GERAL,AÇO NAVAL,23.40,6.65,1.55,2.50,270,25,1,93,20,2,123,80,3,150,0,5,150,6,1,1,3,2,4,3,3,5,5,ANUAL,,2015,PRÓPRIO,,12,12,60.00,0.00,150.00,250,250,4,4,NÃO,NÃO,,NÃO,NÃO,-,SIM,3000,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,NÃO,2,2,1,NÃO,NÃO,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,AMAPÁ,ESTADUAL
SICONAVE NAVEGAÃO LTDA,"RUA FLORIANO, SN",37841213,JOÃO HENRIQUE COSTA,RIO DAS FLORES IV,BREVES - PORTEL,BREVES - PORTEL,PORTO DA PARAGÁS,BREVES,PA,PORTO RIO DAS FLORES - J. F. PNEUS,PORTEL,PA,021026069-6,1988,LANCHA,ALUMÍNIO,22.00,5.50,2.50,3.30,240,23,1,90,20,1,93,70,8,0,73,3,85,8,1,1,2,1,2,1,1,3,3,ANUAL,,2013,PRÓPRIO,,2.5,2.5,20.00,0.00,0.00,90,90,24,24,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,SIM,1,1,1,SIM,SIM,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
M. ISHIGURO E CIA.,"AV. BERNARDO SAYAO, 4620",32715571,M. ISHIGURO,RIO GURUPATUBA III,BELÉM - MONTE DOURADO,BELÉM - BREVES - GURUPÁ - MONTE DOURADO,GURUPATUBA,BELÉM,PA,PORTO DE MONTE DOURADO,MONTE DOURADO,PA,Não tem/Não informado,Não informado,FERRY BOAT,AÇO NAVAL,41.00,10.30,1.60,1.60,400,18,2,400,75,2,249,350,8,245,0,2,274,18,1,1,6,6,2,2,2,14,14,ANUAL,,2015,PRÓPRIO,,42,36,120.00,0.00,450.00,2500,2000,4,4,SIM,NÃO,,NÃO,NÃO,-,SIM,"7,000","Sim, de Passageiros e Cargas",ARCON,,,Varão metálico,SIM,7,7,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
RIO JEQUIRÍ,NÃO INFORMADO/NÃO TEM,991805358,ROBERTO VIEIRA DA OSTA,RIO JEQUIRÍ,MANAUS - CODAJÁS,MANAUS - MANACAPURU - ANORI - CODAJÁS,BALSA VERMELHA - MANAUS MODERNA ,MANAUS,AM,TERMINAL HIDROVIÁRIO DE CODAJÁS,CODAJÁS,AM,Não tem/Não informado,2007,PASSAGEIRO/CARGA GERAL,MADEIRA,26.00,6.50,2.00,3.00,377,17,1,120,22,1,90,90,4,90,3,3,90,4,1,1,2,4,2,3,3,5,5,SEMESTRAL,,2016,PRÓPRIO,,24,15,50.00,0.00,150.00,600,400,4,4,SIM,NÃO,,NÃO,NÃO,-,SIM,1000,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,SIM,3,2,0,SIM,SIM,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,ESTADUAL
MALU SOUSA OLIVEIRA NAVEGAÇÕES,"AV. RIO NEGRO, 306",983221424,MALU SOUSA OLIVEIRA,RIO NEGUEBE,BELÉM - SANTA CRUZ DO ARARI,BELÉM - CACHOEIRA DO ARARI - SANTA CRUZ DO ARARI,BRILHANTE,BELÉM,PA,TRAPICHE MUNICIPAL DE CACHOEIRA DO ARARI,SANTA CRUZ DO ARARI,PA,11448369,2014,LANCHA,ALUMÍNIO,18.80,3.60,0.90,0.80,270,23,1,20,6,1,59,14,2,0,79,0,80,4,1,0,0,0,0,1,2,1,1,OUTRA,MENSAL,2016,PRÓPRIO,,4.5,4.5,0.00,65.00,0.00,800,800,12,12,SIM,NÃO,,NÃO,NÃO,-,NÃO,,Sim apenas de passageiros,Marinha,,,Não possui espaço para redes/poltrona,NÃO,1,0,0,SIM,NÃO,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
COOPERATIVA COPERBIC,"RUA MAGALHÃES BARATA, SN - ICOARACI",Não tem/Não informado,NÃO INFORMOU,RIO QUISON,ICOARACI - COTIJUBA,ICOARACI - COTIJUBA,TRAPICHE DE ICOARACI,ICOARACI,PA,TRAPICHE DE COTIJUBA,COTIJUBA,PA,Não tem/Não informado,2005,PASSAGEIRO,MADEIRA,14.00,3.10,1.20,1.50,200,16,1,20,5,1,80,0,2,0,80,0,100,2,0,0,0,0,0,1,1,1,1,ANUAL,,2015,PRÓPRIO,,0.8,0.8,0.00,5.00,0.00,50,50,7,7,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,Sim apenas de passageiros,Marinha,,,Não possui espaço para redes/poltrona,SIM,1,0,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,TRAVESSIA
RIO TAPAJÓS II,"AV. TAPAJÓS, SN",Não tem/Não informado,WALDSON FARIAS,RIO TAPAJÓS II,SANTARÉM - VILA BOIM,SANTARÉM - VILA BOIM,PORTO DA PRAÇA TIRADENTES,SANTARÉM,PA,PORTO COMUNIDADE DE VILA BOIM,VILA BOIM,PA,023010783-4,2007,PASSAGEIRO/CARGA GERAL,MADEIRA,23.00,4.30,1.60,2.40,200,15,1,Não informado/Não sabe,Não informado/Não sabe,2,90,47,4,90,0,2,100,8,1,1,3,1,2,2,4,4,4,EVENTUAL,,2007,PRÓPRIO,,8,8,35.00,0.00,0.00,300,300,8,8,SIM,NÃO,,NÃO,NÃO,-,SIM,1000,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,SIM,2,2,0,NÃO,NÃO,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,BAIXO AMAZONAS,ESTADUAL
RIO XINGU NAVEGAÇÃO,"RUA DA REPÚBLICA, 80",991717887,RIVALDO SALVIANO,RIO XINGU,VITÓRIA DO XINGU - PORTO DE MOZ,VITÓRIA DO XINGU - PORTO DE MOZ,PORTO DE VITÓRIA DO XINGU,VITÓRIA DO XINGU,PA,TERMINAL HIDROVIÁRIO DE PORTO DE MOZ,PORTO DE MOZ,PA,Não tem/Não informado,2015,LANCHA,ALUMÍNIO,24.00,7.00,1.40,1.80,400,20,1,Não informado/Não sabe,Não informado/Não sabe,1,72,0,5,0,72,0,80,4,0,1,1,0,1,1,1,1,1,ANUAL,,2015,PRÓPRIO,,3,3,0.00,70.00,0.00,300,300,8,8,SIM,NÃO,,NÃO,NÃO,-,NÃO,,"Sim, de Passageiros e Cargas",Marinha,,,Não possui espaço para redes/poltrona,NÃO,1,0,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,,,,,BAIXO AMAZONAS,ESTADUAL
M. D. DO D. LIMA AZEVEDO ME ,"TRAVESSA SÃO JOÃO BATISTA, 795 - APARECIDA - TERRA SANTA",991214011,MARIA DESFERRO AZEVEDO,RITA HELENA,TERRA SANTA - PARINTINS,TERRA SANTA - PARINTINS,PORTO DE TERRA SANTA,TERRA SANTA,PA,TERMINAL HIDROVIÁRIO DE PARINTINS,PARINTINS,AM,012-076608-6,2015,LANCHA,ALUMÍNIO,12.70,2.60,0.63,1.00,500,25,1,Não informado/Não sabe,Não informado/Não sabe,1,43,0,3,0,43,0,50,2,0,0,0,0,1,1,1,2,2,ANUAL,,2017,PRÓPRIO,,2.5,2.5,0.00,60.00,0.00,120,120,12,12,SIM,NÃO,,NÃO,NÃO,-,NÃO,,Sim apenas de passageiros,Antaq,,,Não possui espaço para redes/poltrona,NÃO,1,1,0,SIM,SIM,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,,,,,BAIXO AMAZONAS,INTERESTADUAL
RN NAVEGAÇÃO,"RUA GETÚLIO VARGAS, 14",991566216,JUNIOR PENA,RN,MANAUS - NOVA OLINDA DO NORTE,MANAUS - NOVA OLINDA DO NORTE,BALSA AMARELA - MANAUS MODERNA ,MANAUS,AM,TERMINAL HIDROVIÁRIO DE NOVA OLINDA DO NORTE,NOVA OLINDA DO NORTE,AM,12002581,2007,PASSAGEIRO/CARGA GERAL,MADEIRA,24.00,6.00,1.20,1.90,940,13,2,100,18,1,88,80,4,88,0,3,90,4,1,1,4,1,2,2,1,4,4,ANUAL,,2016,PRÓPRIO,,12,12,50.00,0.00,130.00,300,300,4,4,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,SIM,2,2,0,SIM,SIM,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,ESTADUAL
